scaled_amount,scaled_time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Class
-0.14895549500454133,0.8179254925457301,-0.824276266769524,1.54288419331359,2.24143778687562,2.7126462413930805,0.46469929995023207,0.618106422389111,0.18932695355056198,-0.6395706865165219,-1.33489988878465,-5.7857586217793635,-1.4659862516220599,0.0515865540160755,1.10796460871252,-0.566411252631439,-1.1150097886111499,1.13239194167077,-1.00080656411473,0.07497100800847001,-1.8347564734260602,-0.285439684890666,1.00173426205703,0.48152996734493003,-0.39078139241015003,-0.016930592606321,-0.0459671043444371,0.0364615170052307,0.18226982721695698,0.155209880134371,0
0.15370642073639348,-0.6200143328751513,1.3420276158473,-0.46709812952810104,0.231451243652087,-0.7569980064765429,-0.82450025584528,-0.8222671620266842,-0.38805642492967096,-0.19030251481111898,-1.2744017684821398,-10.504823838896755,1.57325124319294,0.47123309684360104,0.842614837211416,-0.019711593711409,-0.125676752980211,1.1543294966803601,-0.00294402908891163,-0.9815177863030301,0.7974107061918331,0.17280501258025502,0.285655684892866,0.7130685432973249,-0.15463405951894102,0.399041915832975,0.6194724416790041,-0.139115555520655,-0.00892713219180525,0.00583994128099032,0
1.0897785230210297,-0.6586895992669087,-27.84818067198,15.598192662555402,-28.923755945104,6.418441746575319,-20.346228155413,-4.82820246578157,-19.2108964179086,18.329405525597,-3.66873493861418,-8.00915938639777,4.303095817595629,-6.00866000668561,1.1389688287939,-5.58044712038062,-0.11073711578577,-5.491073261634259,-11.588543599280902,-4.715420171231151,0.7345734930164041,1.69785626318366,1.8021491336386002,-2.06293427611466,-1.2698434361592401,0.16540918849222302,1.99949911253199,-0.211058522431997,1.3248094927950802,0.388090177732107,1
0.19562635366450082,-0.29642030568968153,-5.936975164950611,-4.67310710857935,1.1182092592858601,-0.651992708125731,1.49577716496676,-0.9155595248351079,-0.8708014508883091,0.0238590602058502,-0.503741460491509,-6.4878699051935405,1.7906162934291898,-0.23719635971203498,-0.0156140697806735,-0.583383479818798,0.8437553324619371,1.6456171705823401,-0.0008048509303432839,-1.46814147991741,0.0829596211726132,-3.44883478454719,-0.7196570907570659,1.71811873949961,2.5296109571519705,-0.17947876088084697,1.1557079123791298,0.0291150253864911,0.606940772264,-0.7843141992139399,0
-0.2934395304967512,-0.7754085456831025,-15.3988450085358,7.472323896501121,-19.0269123426632,11.165525840514,-6.89385628014845,-2.12093657486019,-14.9133299850456,-0.7212140943201841,-7.175096615335799,-14.166794659606,10.2777688628065,-14.9854337328686,0.345179234077653,-14.666388972654099,-0.34635254196534604,-8.333242495554629,-12.6025964553952,-4.87668342078337,0.604625910708604,1.1115022146101399,-2.44488368228,0.727495341024629,-0.345078151264077,-0.981748551471828,0.995271346300177,0.816761717958274,2.2629423738439103,-1.17806316323334,1
0.11178648780828618,0.009269375815035421,-0.555449168678283,-0.7604001661684581,1.9699129949841498,-1.5635395837161201,-0.41304307644653104,0.22029597546778198,-0.910128370042263,0.139951191152965,-2.54314750549473,-11.337388532891843,-0.8907206920374631,-0.963054195905961,1.5888722612193,-0.67957914344492,1.4620642017606398,-0.7094274719900819,0.733521330162072,0.11198413493458999,0.8236063335426881,0.12018971831205601,-0.18640268861907602,-0.26446368187216895,-0.0629623226309635,-0.783124541307442,0.0359571114715558,-0.0731061757173009,0.1161638216966,0.0885825942573623,0
-0.26563264165444,-0.3434133389724973,-0.3819468393786529,1.0112519568918399,0.763819764817787,0.0732621625564692,-0.3801593418295471,-0.8864087581575791,0.229817659577162,0.40985481401108503,-0.7550343897869459,-11.755272889874425,1.1189730694859998,0.48533589416812395,-0.709449252256426,0.8714137871268449,-0.0258534403544976,0.34715926915991097,-0.34881883052518003,0.373114963690314,0.0872162881369631,-0.24037517750048898,0.198185378026283,0.39004444682455,-0.0211681396872574,0.546515324594007,-0.327362173879443,0.263523630056342,-0.11951522030274699,-0.0410298067682033,0
1.0897785230210297,-0.6826560462411447,-19.856322333443302,12.095893225929899,-22.464082746487602,6.11554110191771,-15.1480215209615,-4.34672408349599,-15.648507472266099,13.2768048056341,-3.97416161954102,-8.85919405880884,5.73081553744459,-8.088033512136509,0.23082496932490196,-8.57897327333454,0.0009466366931860789,-6.94774606726094,-13.472897007650099,-4.94021082886802,1.23014255193802,1.5829295549218703,1.75072984045421,-1.4096357090814098,-0.809809278333882,0.121396659905885,1.3503000707746802,-0.22429187352558497,1.5976213683525402,0.476919818025438,1
2.110948089149724,-0.510097628026645,-11.6822148930584,6.33288209288301,-13.297109246949901,7.6907719154207195,-10.8898905208867,-2.79236003834138,-12.5617825809497,7.287122209911339,-7.57032240879292,-12.835737682533901,5.80470785195987,-12.15623949431,1.18498466280471,-10.4686770874209,-0.41674319706657,-10.999792348619001,-22.608868190586602,-9.498745921046769,2.10273540686125,-1.00931993766307,2.1334562839478703,-1.27150896701449,-0.0353038871622371,0.615053695038953,0.34902376826545395,-0.428922796793546,-0.694935387398427,-0.818970428930229,1
0.5265143575770279,-0.5097216837603825,-12.9809425647533,6.72050777097643,-13.455635942557098,8.69861009281133,-11.479551783343698,-2.68151865053833,-14.0192907576919,8.21819051252864,-7.93089996826719,-12.6959474039839,5.58936163192341,-11.9608660326622,1.53867076186333,-9.88721406724695,0.6339792179336999,-11.350243854964399,-21.710187652553397,-8.859451924963519,3.6297136504152596,-0.8433026196968101,2.54962823474498,-0.532227763596568,-0.235096473604284,0.673209169467055,0.22659797207791,-0.00616785819002466,-1.1856955056818101,-0.747361321404312,1
-0.16781946482218962,-0.5096276976938169,-13.8972058704019,6.34428045616839,-14.281666443247099,5.58100899740718,-12.8871331616131,-3.1461763671985,-15.450467216826999,9.06028147442157,-5.48612077680694,-14.676470249746401,5.1483517210937,-10.7495919949504,1.58548896754337,-9.798012076589039,0.733276999106463,-12.675268899047001,-20.7406637223494,-8.15366802624724,5.2283417900513,-1.02522792390103,3.0580818384639703,0.941180290424241,-0.232710298333368,0.763508019302571,0.0754562386388435,-0.45383957177441603,-1.5089682569832799,-0.6868357387801689,1
-0.27974568574023617,1.0118422443872697,2.13462941307758,-0.13017430216551198,-1.51508468657487,0.17936997246650302,0.29885059255859303,-0.6359481958818609,0.114371969613919,-0.22796849917571801,0.7207376190473922,-7.612791979545214,-1.79243728574116,-0.283721994662014,-0.467061693267911,0.355040846802465,0.19428920327917001,0.23142208349017804,-0.625187675551411,-0.442968745119299,0.542649640707235,-0.23604470000270697,-0.36569777668359793,-0.949021667856027,0.220119942941649,-1.02318760431021,-0.183861415477653,0.26276469896846,-0.0767927395369456,-0.071977763985623,0
