scaled_amount,scaled_time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Class
-0.285501813,-0.051925883,2.197092981,-0.429995954,-1.439193834,-0.307975167,-0.020265738,-0.715370419,-0.165705086,-0.432532499,0.585859856,0.502104367,-0.153638967,-2.279110987,2.484073294,1.535785523,-0.940233969,-1.737569714,0.64790116,0.798503844,-0.712071691,-0.575687816,-0.683675929,-1.145510325,0.310465886,0.518358521,-0.180141036,0.415690788,-0.099064023,-0.06292767,0
-0.161281275,-0.051904825,-3.833345537,3.178577856,-2.271357397,-0.965729293,-0.426073031,-0.603747148,0.227831086,0.838211973,2.71788625,1.679490777,-1.119050395,-2.023544075,2.424907131,1.419094773,-1.317054449,0.036239303,0.303586614,-0.270763134,0.019400991,0.456223925,-0.626699233,-0.656795997,-0.059549522,-1.052801803,-0.424875455,-0.004903243,-1.167225921,-0.945529641,0
-0.317286598,-0.051904825,2.007114636,0.113504016,-1.495139349,0.567020197,0.340001907,-0.643119648,-0.079726658,-0.114250855,1.691181362,-0.547523338,2.037024427,-2.261436435,0.362161747,1.04365497,-1.111000617,0.487402193,1.093413104,0.551817057,0.074541073,-0.258031827,-0.460822066,-1.088131292,0.370632792,0.575581234,-0.380468334,0.107314037,-0.102381244,-0.04651716,0
-0.295417067,-0.051862709,-0.669129186,1.336779635,-0.285827581,-0.03503769,0.296780039,-1.076219603,0.469642857,0.323897861,1.503977537,-1.801060282,-0.302412297,-3.690932221,-0.629701274,0.350682961,-1.373564385,0.193498532,2.223234671,0.812111632,-0.519123603,-0.237968671,-0.095580885,0.09500788,-0.176772139,-0.201586869,-0.266134598,0.554421541,0.214814685,0.187719653,0
-0.113384202,-0.051841651,-0.818886071,1.066988766,1.114802617,-0.355337515,-0.258985118,1.455682726,-1.211008213,-2.902691112,1.829811923,-0.832737182,1.251791529,-2.225045896,0.277478508,1.977388494,-0.396581916,0.448214067,0.279108185,0.930715593,0.339425582,-0.801533899,2.613334797,-2.123400589,-0.101610278,0.058051146,1.341273054,-0.335019045,0.215095149,0.140160878,0
0.006598364,-0.051820593,1.808302473,-0.499923905,-2.100796014,-0.112868704,2.046646916,3.703384757,-1.054427626,0.928299743,2.117848873,-0.859321202,1.261971522,-2.30657668,1.561861045,0.325005977,0.324557204,0.728211072,1.050133495,0.349465709,-0.705469157,0.033840496,-0.374935963,-1.006064643,0.368107571,0.517883057,-0.588915146,-0.047865434,-0.020107301,-0.009673388,0
0.042261293,-0.051799535,1.86464157,-0.051234434,-1.750350896,0.64967768,0.335363404,-0.804751278,0.126284758,-0.316466818,2.231924012,-1.324580164,0.506293881,-2.085372652,1.892232938,-0.225781971,-0.835424095,0.03073973,1.865824088,0.373318671,-0.101566781,0.011164898,-0.355688537,-0.732243204,0.142960117,0.557332595,-0.082413563,-0.171061806,-0.051134725,-0.001589927,0
-0.342514522,-0.051757419,-0.001194342,0.903103344,0.487797193,-0.472012179,0.457332621,-0.817381934,0.789521555,-0.123503291,1.037000072,-0.600287572,1.732705818,-1.868769631,1.137196752,1.830993492,-1.802925101,0.065955291,0.130414756,0.040189712,-0.029855484,-0.101561926,-0.358285579,-0.661604148,0.084184847,-0.00168412,-0.569090089,0.0778435,0.214250606,0.080837423,0
-0.285301909,-0.051736362,2.022678815,0.219611962,-1.482631777,1.625679353,0.32492759,-1.224890104,0.477464742,-0.445041639,1.710051399,-0.064567708,-0.318679966,-2.983877145,-0.094725067,2.258827167,-1.141262759,-0.642396341,0.637100158,-0.118496558,-0.351073459,-0.416534694,-0.11772959,0.040824143,0.01463062,-0.049121314,0.395821924,-0.529701549,-0.055780007,-0.069491824,0
-0.338196589,-0.051715304,-1.570686282,1.830280864,0.407760656,-0.808079069,-0.396628389,-0.562980672,-0.189201753,0.561280059,2.223354019,-0.595213379,2.001268035,-2.096266619,0.716369841,0.378681449,-0.867984952,0.779595329,1.103791417,1.1095378,-0.464054735,0.195396691,-0.384594593,-0.799799342,0.066450539,-0.217417826,-0.123169978,-0.319925313,0.168146503,0.20579711,0
